Age,From State,To State,Probability
51,46.00000,41.00000,0.05000
51,46.00000,77.00000,0.05000
51,46.00000,43.00000,0.05000
51,46.00000,82.00000,0.10000
51,46.00000,76.00000,0.05000
51,46.00000,83.00000,0.10000
51,46.00000,81.00000,0.10000
51,46.00000,62.00000,0.05000
51,46.00000,45.00000,0.10000
51,46.00000,39.00000,0.05000
51,46.00000,69.00000,0.05000
51,46.00000,40.00000,0.05000
51,46.00000,36.00000,0.05000
51,46.00000,84.00000,0.05000
51,46.00000,35.00000,0.05000
51,46.00000,37.00000,0.05000
51,47.00000,39.00000,0.17647
51,47.00000,68.00000,0.11765
51,47.00000,82.00000,0.11765
51,47.00000,42.00000,0.11765
51,47.00000,38.00000,0.11765
51,47.00000,81.00000,0.05882
51,47.00000,41.00000,0.05882
51,47.00000,36.00000,0.11765
51,47.00000,84.00000,0.05882
51,47.00000,75.00000,0.05882
51,59.00000,53.00000,0.09091
51,59.00000,83.00000,0.04545
51,59.00000,48.00000,0.31818
51,59.00000,90.00000,0.18182
51,59.00000,56.00000,0.04545
51,59.00000,84.00000,0.04545
51,59.00000,88.00000,0.04545
51,59.00000,65.00000,0.04545
51,59.00000,86.00000,0.04545
51,59.00000,69.00000,0.04545
51,59.00000,49.00000,0.04545
51,59.00000,87.00000,0.04545
51,33.00000,24.00000,0.37500
51,33.00000,62.00000,0.06250
51,33.00000,30.00000,0.18750
51,33.00000,27.00000,0.06250
51,33.00000,73.00000,0.06250
51,33.00000,47.00000,0.06250
51,33.00000,34.00000,0.06250
51,33.00000,72.00000,0.06250
51,33.00000,25.00000,0.06250
51,45.00000,76.00000,0.05882
51,45.00000,81.00000,0.11765
51,45.00000,83.00000,0.23529
51,45.00000,40.00000,0.05882
51,45.00000,46.00000,0.05882
51,45.00000,80.00000,0.05882
51,45.00000,44.00000,0.05882
51,45.00000,34.00000,0.11765
51,45.00000,45.00000,0.05882
51,45.00000,18.00000,0.05882
51,45.00000,35.00000,0.05882
51,45.00000,65.00000,0.05882
51,58.00000,88.00000,0.08000
51,58.00000,49.00000,0.12000
51,58.00000,78.00000,0.04000
51,58.00000,71.00000,0.04000
51,58.00000,47.00000,0.16000
51,58.00000,84.00000,0.08000
51,58.00000,60.00000,0.04000
51,58.00000,51.00000,0.08000
51,58.00000,58.00000,0.04000
51,58.00000,48.00000,0.12000
51,58.00000,89.00000,0.12000
51,58.00000,46.00000,0.04000
51,58.00000,52.00000,0.04000
51,61.00000,91.00000,0.12500
51,61.00000,89.00000,0.08333
51,61.00000,52.00000,0.08333
51,61.00000,90.00000,0.16667
51,61.00000,49.00000,0.12500
51,61.00000,50.00000,0.25000
51,61.00000,65.00000,0.04167
51,61.00000,88.00000,0.04167
51,61.00000,58.00000,0.04167
51,61.00000,54.00000,0.04167
51,38.00000,36.00000,0.13333
51,38.00000,35.00000,0.06667
51,38.00000,28.00000,0.13333
51,38.00000,51.00000,0.06667
51,38.00000,32.00000,0.06667
51,38.00000,34.00000,0.20000
51,38.00000,67.00000,0.06667
51,38.00000,79.00000,0.06667
51,38.00000,37.00000,0.06667
51,38.00000,46.00000,0.06667
51,38.00000,33.00000,0.06667
51,3.00000,3.00000,0.47368
51,3.00000,11.00000,0.05263
51,3.00000,12.00000,0.10526
51,3.00000,10.00000,0.05263
51,3.00000,8.00000,0.15789
51,3.00000,7.00000,0.05263
51,3.00000,14.00000,0.10526
52,100.00000,100.00000,0.93436
52,100.00000,99.00000,0.06564
52,10.00000,10.00000,0.25000
52,10.00000,7.00000,0.12500
52,10.00000,40.00000,0.08333
52,10.00000,41.00000,0.04167
52,10.00000,39.00000,0.08333
52,10.00000,37.00000,0.04167
52,10.00000,11.00000,0.04167
52,10.00000,17.00000,0.04167
52,10.00000,33.00000,0.08333
52,10.00000,8.00000,0.08333
52,10.00000,28.00000,0.04167
52,10.00000,29.00000,0.04167
52,10.00000,9.00000,0.04167
52,78.00000,93.00000,0.09375
52,78.00000,95.00000,0.15625
52,78.00000,74.00000,0.09375
52,78.00000,72.00000,0.06250
52,78.00000,70.00000,0.06250
52,78.00000,94.00000,0.15625
52,78.00000,73.00000,0.03125
52,78.00000,71.00000,0.03125
52,78.00000,69.00000,0.06250
52,78.00000,92.00000,0.09375
52,78.00000,56.00000,0.03125
52,78.00000,96.00000,0.03125
52,78.00000,75.00000,0.06250
52,78.00000,79.00000,0.03125
52,99.00000,99.00000,0.38084
52,99.00000,98.00000,0.15643
52,99.00000,100.00000,0.46274
52,17.00000,52.00000,0.10345
52,17.00000,13.00000,0.06897
52,17.00000,12.00000,0.13793
52,17.00000,40.00000,0.10345
52,17.00000,47.00000,0.03448
52,17.00000,53.00000,0.03448
52,17.00000,56.00000,0.03448
52,17.00000,51.00000,0.06897
52,17.00000,14.00000,0.06897
52,17.00000,15.00000,0.10345
52,17.00000,10.00000,0.03448
52,17.00000,29.00000,0.03448
52,17.00000,55.00000,0.10345
52,17.00000,39.00000,0.03448
52,17.00000,18.00000,0.03448
52,54.00000,43.00000,0.25000
52,54.00000,87.00000,0.12500
52,54.00000,84.00000,0.06250
52,54.00000,63.00000,0.06250
52,54.00000,86.00000,0.18750
52,54.00000,45.00000,0.06250
52,54.00000,50.00000,0.06250
52,54.00000,88.00000,0.06250
52,54.00000,55.00000,0.12500
52,97.00000,99.00000,0.42284
52,97.00000,96.00000,0.23148
52,97.00000,100.00000,0.06173
52,97.00000,97.00000,0.12037
52,97.00000,95.00000,0.15123
52,97.00000,98.00000,0.00926
52,97.00000,94.00000,0.00309
52,98.00000,98.00000,0.20354
52,98.00000,100.00000,0.36578
52,98.00000,97.00000,0.26844
52,98.00000,99.00000,0.13274
52,98.00000,96.00000,0.02950
52,22.00000,21.00000,0.09091
52,22.00000,40.00000,0.09091
52,22.00000,18.00000,0.09091
52,22.00000,20.00000,0.04545
52,22.00000,19.00000,0.04545
52,22.00000,37.00000,0.04545
52,22.00000,60.00000,0.09091
52,22.00000,16.00000,0.13636
52,22.00000,57.00000,0.09091
52,22.00000,15.00000,0.04545
52,22.00000,63.00000,0.04545
52,22.00000,48.00000,0.04545
52,22.00000,38.00000,0.04545
52,22.00000,55.00000,0.04545
52,22.00000,54.00000,0.04545
52,95.00000,99.00000,0.44961
52,95.00000,92.00000,0.16667
52,95.00000,93.00000,0.26357
52,95.00000,94.00000,0.07364
52,95.00000,98.00000,0.01938
52,95.00000,95.00000,0.01938
52,95.00000,97.00000,0.00775
52,25.00000,24.00000,0.07143
52,25.00000,67.00000,0.07143
52,25.00000,18.00000,0.14286
52,25.00000,22.00000,0.07143
52,25.00000,52.00000,0.21429
52,25.00000,26.00000,0.07143
52,25.00000,41.00000,0.07143
52,25.00000,59.00000,0.21429
52,25.00000,21.00000,0.07143
52,89.00000,98.00000,0.37879
52,89.00000,83.00000,0.06061
52,89.00000,97.00000,0.07576
52,89.00000,86.00000,0.03030
52,89.00000,84.00000,0.24242
52,89.00000,85.00000,0.03030
52,89.00000,87.00000,0.04545
52,89.00000,93.00000,0.03030
52,89.00000,96.00000,0.01515
52,89.00000,88.00000,0.04545
52,89.00000,89.00000,0.04545
52,73.00000,94.00000,0.28125
52,73.00000,87.00000,0.06250
52,73.00000,67.00000,0.12500
52,73.00000,83.00000,0.03125
52,73.00000,93.00000,0.03125
52,73.00000,65.00000,0.06250
52,73.00000,72.00000,0.09375
52,73.00000,69.00000,0.09375
52,73.00000,71.00000,0.03125
52,73.00000,90.00000,0.09375
52,73.00000,66.00000,0.03125
52,73.00000,75.00000,0.03125
52,73.00000,73.00000,0.03125
52,87.00000,83.00000,0.02817
52,87.00000,81.00000,0.14085
52,87.00000,97.00000,0.23944
52,87.00000,87.00000,0.02817
52,87.00000,92.00000,0.01408
52,87.00000,82.00000,0.11268
52,87.00000,98.00000,0.09859
52,87.00000,85.00000,0.01408
52,87.00000,80.00000,0.05634
52,87.00000,86.00000,0.02817
52,87.00000,96.00000,0.09859
52,87.00000,84.00000,0.09859
52,87.00000,88.00000,0.01408
52,87.00000,94.00000,0.01408
52,87.00000,90.00000,0.01408
52,68.00000,93.00000,0.19048
52,68.00000,88.00000,0.04762
52,68.00000,64.00000,0.02381
52,68.00000,57.00000,0.23810
52,68.00000,59.00000,0.14286
52,68.00000,90.00000,0.02381
52,68.00000,83.00000,0.02381
52,68.00000,91.00000,0.04762
52,68.00000,68.00000,0.02381
52,68.00000,62.00000,0.02381
52,68.00000,80.00000,0.02381
52,68.00000,92.00000,0.07143
52,68.00000,87.00000,0.02381
52,68.00000,58.00000,0.04762
52,68.00000,81.00000,0.02381
52,68.00000,61.00000,0.02381
52,58.00000,78.00000,0.07143
52,58.00000,89.00000,0.32143
52,58.00000,54.00000,0.07143
52,58.00000,47.00000,0.10714
52,58.00000,86.00000,0.10714
52,58.00000,48.00000,0.07143
52,58.00000,56.00000,0.03571
52,58.00000,88.00000,0.07143
52,58.00000,46.00000,0.03571
52,58.00000,82.00000,0.03571
52,58.00000,57.00000,0.03571
52,58.00000,51.00000,0.03571
52,94.00000,99.00000,0.46073
52,94.00000,98.00000,0.06806
52,94.00000,92.00000,0.12565
52,94.00000,90.00000,0.06283
52,94.00000,91.00000,0.20942
52,94.00000,93.00000,0.03141
52,94.00000,94.00000,0.02094
52,94.00000,97.00000,0.00524
52,94.00000,87.00000,0.00524
52,94.00000,96.00000,0.01047
52,60.00000,90.00000,0.22222
52,60.00000,86.00000,0.11111
52,60.00000,82.00000,0.05556
52,60.00000,61.00000,0.05556
52,60.00000,48.00000,0.05556
52,60.00000,55.00000,0.05556
52,60.00000,53.00000,0.16667
52,60.00000,49.00000,0.11111
52,60.00000,79.00000,0.05556
52,60.00000,87.00000,0.05556
52,60.00000,51.00000,0.05556
52,52.00000,53.00000,0.04545
52,52.00000,39.00000,0.04545
52,52.00000,42.00000,0.09091
52,52.00000,86.00000,0.04545
52,52.00000,41.00000,0.09091
52,52.00000,82.00000,0.09091
52,52.00000,85.00000,0.04545
52,52.00000,45.00000,0.13636
52,52.00000,48.00000,0.04545
52,52.00000,68.00000,0.04545
52,52.00000,55.00000,0.04545
52,52.00000,81.00000,0.09091
52,52.00000,38.00000,0.04545
52,52.00000,43.00000,0.04545
52,52.00000,83.00000,0.04545
52,52.00000,75.00000,0.04545
52,37.00000,76.00000,0.11111
52,37.00000,78.00000,0.11111
52,37.00000,29.00000,0.11111
52,37.00000,75.00000,0.11111
52,37.00000,28.00000,0.11111
52,37.00000,36.00000,0.11111
52,37.00000,37.00000,0.11111
52,37.00000,31.00000,0.11111
52,37.00000,27.00000,0.11111
52,96.00000,99.00000,0.46237
52,96.00000,94.00000,0.27151
52,96.00000,98.00000,0.02151
52,96.00000,93.00000,0.07527
52,96.00000,95.00000,0.12366
52,96.00000,96.00000,0.04301
52,96.00000,97.00000,0.00269
52,93.00000,98.00000,0.11184
52,93.00000,89.00000,0.15789
52,93.00000,92.00000,0.05263
52,93.00000,90.00000,0.22368
52,93.00000,99.00000,0.36184
52,93.00000,91.00000,0.06579
52,93.00000,97.00000,0.00658
52,93.00000,93.00000,0.01974
52,83.00000,97.00000,0.17949
52,83.00000,78.00000,0.10256
52,83.00000,82.00000,0.07692
52,83.00000,86.00000,0.02564
52,83.00000,77.00000,0.05128
52,83.00000,76.00000,0.15385
52,83.00000,75.00000,0.12821
52,83.00000,79.00000,0.07692
52,83.00000,80.00000,0.05128
52,83.00000,96.00000,0.07692
52,83.00000,81.00000,0.02564
52,83.00000,92.00000,0.02564
52,83.00000,93.00000,0.02564
52,6.00000,4.00000,0.03704
52,6.00000,5.00000,0.33333
52,6.00000,6.00000,0.37037
52,6.00000,27.00000,0.03704
52,6.00000,7.00000,0.03704
52,6.00000,24.00000,0.03704
52,6.00000,23.00000,0.03704
52,6.00000,19.00000,0.03704
52,6.00000,8.00000,0.03704
52,6.00000,15.00000,0.03704
52,5.00000,6.00000,0.19048
52,5.00000,5.00000,0.23810
52,5.00000,4.00000,0.28571
52,5.00000,21.00000,0.04762
52,5.00000,20.00000,0.09524
52,5.00000,24.00000,0.04762
52,5.00000,16.00000,0.04762
52,5.00000,10.00000,0.04762
52,45.00000,80.00000,0.04762
52,45.00000,83.00000,0.14286
52,45.00000,81.00000,0.14286
52,45.00000,34.00000,0.28571
52,45.00000,78.00000,0.04762
52,45.00000,73.00000,0.04762
52,45.00000,38.00000,0.04762
52,45.00000,31.00000,0.04762
52,45.00000,39.00000,0.09524
52,45.00000,67.00000,0.04762
52,45.00000,42.00000,0.04762
52,88.00000,82.00000,0.18421
52,88.00000,98.00000,0.25000
52,88.00000,83.00000,0.22368
52,88.00000,88.00000,0.07895
52,88.00000,84.00000,0.05263
52,88.00000,91.00000,0.02632
52,88.00000,85.00000,0.05263
52,88.00000,86.00000,0.02632
52,88.00000,97.00000,0.06579
52,88.00000,94.00000,0.01316
52,88.00000,95.00000,0.01316
52,88.00000,96.00000,0.01316
52,79.00000,96.00000,0.16129
52,79.00000,78.00000,0.03226
52,79.00000,71.00000,0.06452
52,79.00000,84.00000,0.03226
52,79.00000,74.00000,0.09677
52,79.00000,75.00000,0.06452
52,79.00000,95.00000,0.06452
52,79.00000,76.00000,0.06452
52,79.00000,79.00000,0.06452
52,79.00000,80.00000,0.03226
52,79.00000,72.00000,0.03226
52,79.00000,70.00000,0.09677
52,79.00000,94.00000,0.06452
52,79.00000,77.00000,0.03226
52,79.00000,89.00000,0.03226
52,79.00000,93.00000,0.03226
52,79.00000,66.00000,0.03226
52,23.00000,57.00000,0.10526
52,23.00000,65.00000,0.05263
52,23.00000,54.00000,0.05263
52,23.00000,19.00000,0.21053
52,23.00000,17.00000,0.05263
52,23.00000,61.00000,0.05263
52,23.00000,49.00000,0.05263
52,23.00000,15.00000,0.05263
52,23.00000,13.00000,0.05263
52,23.00000,10.00000,0.05263
52,23.00000,50.00000,0.10526
52,23.00000,23.00000,0.05263
52,23.00000,64.00000,0.05263
52,23.00000,18.00000,0.05263
52,62.00000,64.00000,0.03846
52,62.00000,88.00000,0.07692
52,62.00000,84.00000,0.03846
52,62.00000,91.00000,0.15385
52,62.00000,51.00000,0.19231
52,62.00000,90.00000,0.11538
52,62.00000,53.00000,0.15385
52,62.00000,52.00000,0.07692
52,62.00000,58.00000,0.03846
52,62.00000,50.00000,0.03846
52,62.00000,70.00000,0.03846
52,62.00000,60.00000,0.03846
52,69.00000,91.00000,0.08333
52,69.00000,88.00000,0.05556
52,69.00000,61.00000,0.05556
52,69.00000,65.00000,0.02778
52,69.00000,60.00000,0.13889
52,69.00000,93.00000,0.22222
52,69.00000,92.00000,0.11111
52,69.00000,87.00000,0.02778
52,69.00000,63.00000,0.08333
52,69.00000,58.00000,0.08333
52,69.00000,64.00000,0.02778
52,69.00000,83.00000,0.02778
52,69.00000,89.00000,0.05556
52,82.00000,76.00000,0.14706
52,82.00000,75.00000,0.17647
52,82.00000,78.00000,0.02941
52,82.00000,86.00000,0.02941
52,82.00000,74.00000,0.11765
52,82.00000,96.00000,0.20588
52,82.00000,79.00000,0.02941
52,82.00000,97.00000,0.02941
52,82.00000,81.00000,0.05882
52,82.00000,94.00000,0.02941
52,82.00000,80.00000,0.11765
52,82.00000,82.00000,0.02941
52,43.00000,37.00000,0.13333
52,43.00000,32.00000,0.13333
52,43.00000,33.00000,0.13333
52,43.00000,38.00000,0.13333
52,43.00000,43.00000,0.06667
52,43.00000,41.00000,0.06667
52,43.00000,82.00000,0.06667
52,43.00000,36.00000,0.06667
52,43.00000,80.00000,0.06667
52,43.00000,34.00000,0.13333
52,92.00000,98.00000,0.28873
52,92.00000,90.00000,0.05634
52,92.00000,89.00000,0.12676
52,92.00000,99.00000,0.20423
52,92.00000,88.00000,0.19014
52,92.00000,91.00000,0.02113
52,92.00000,93.00000,0.01408
52,92.00000,97.00000,0.02817
52,92.00000,87.00000,0.04225
52,92.00000,92.00000,0.02817
52,75.00000,93.00000,0.19231
52,75.00000,95.00000,0.11538
52,75.00000,72.00000,0.11538
52,75.00000,94.00000,0.19231
52,75.00000,91.00000,0.15385
52,75.00000,69.00000,0.11538
52,75.00000,66.00000,0.03846
52,75.00000,70.00000,0.03846
52,75.00000,67.00000,0.03846
52,70.00000,91.00000,0.05000
52,70.00000,93.00000,0.20000
52,70.00000,64.00000,0.12500
52,70.00000,61.00000,0.07500
52,70.00000,60.00000,0.15000
52,70.00000,67.00000,0.07500
52,70.00000,62.00000,0.05000
52,70.00000,71.00000,0.02500
52,70.00000,59.00000,0.10000
52,70.00000,70.00000,0.02500
52,70.00000,88.00000,0.02500
52,70.00000,89.00000,0.02500
52,70.00000,92.00000,0.07500
52,57.00000,48.00000,0.09524
52,57.00000,85.00000,0.09524
52,57.00000,46.00000,0.04762
52,57.00000,89.00000,0.28571
52,57.00000,45.00000,0.14286
52,57.00000,88.00000,0.09524
52,57.00000,58.00000,0.04762
52,57.00000,50.00000,0.04762
52,57.00000,86.00000,0.09524
52,57.00000,52.00000,0.04762
52,59.00000,49.00000,0.10714
52,59.00000,90.00000,0.10714
52,59.00000,50.00000,0.14286
52,59.00000,56.00000,0.07143
52,59.00000,82.00000,0.03571
52,59.00000,89.00000,0.07143
52,59.00000,47.00000,0.03571
52,59.00000,88.00000,0.10714
52,59.00000,48.00000,0.07143
52,59.00000,51.00000,0.03571
52,59.00000,78.00000,0.03571
52,59.00000,87.00000,0.03571
52,59.00000,52.00000,0.03571
52,59.00000,86.00000,0.03571
52,59.00000,61.00000,0.03571
52,59.00000,60.00000,0.03571
52,8.00000,26.00000,0.04348
52,8.00000,9.00000,0.13043
52,8.00000,12.00000,0.04348
52,8.00000,6.00000,0.21739
52,8.00000,13.00000,0.08696
52,8.00000,8.00000,0.08696
52,8.00000,11.00000,0.04348
52,8.00000,5.00000,0.04348
52,8.00000,7.00000,0.04348
52,8.00000,21.00000,0.04348
52,8.00000,22.00000,0.04348
52,8.00000,18.00000,0.04348
52,8.00000,20.00000,0.04348
52,8.00000,30.00000,0.04348
52,8.00000,10.00000,0.04348
52,4.00000,12.00000,0.14286
52,4.00000,4.00000,0.38095
52,4.00000,15.00000,0.09524
52,4.00000,11.00000,0.04762
52,4.00000,13.00000,0.04762
52,4.00000,3.00000,0.04762
52,4.00000,17.00000,0.04762
52,4.00000,21.00000,0.04762
52,4.00000,14.00000,0.04762
52,4.00000,18.00000,0.09524
52,47.00000,47.00000,0.05556
52,47.00000,84.00000,0.11111
52,47.00000,38.00000,0.11111
52,47.00000,44.00000,0.05556
52,47.00000,82.00000,0.05556
52,47.00000,69.00000,0.05556
52,47.00000,45.00000,0.05556
52,47.00000,36.00000,0.22222
52,47.00000,40.00000,0.05556
52,47.00000,72.00000,0.05556
52,47.00000,83.00000,0.05556
52,47.00000,79.00000,0.05556
52,47.00000,37.00000,0.05556
52,81.00000,96.00000,0.46667
52,81.00000,78.00000,0.03333
52,81.00000,80.00000,0.06667
52,81.00000,92.00000,0.03333
52,81.00000,76.00000,0.03333
52,81.00000,94.00000,0.06667
52,81.00000,73.00000,0.06667
52,81.00000,75.00000,0.06667
52,81.00000,74.00000,0.03333
52,81.00000,72.00000,0.03333
52,81.00000,79.00000,0.03333
52,81.00000,95.00000,0.03333
52,81.00000,93.00000,0.03333
52,66.00000,91.00000,0.28571
52,66.00000,55.00000,0.28571
52,66.00000,78.00000,0.03571
52,66.00000,60.00000,0.10714
52,66.00000,80.00000,0.03571
52,66.00000,57.00000,0.07143
52,66.00000,92.00000,0.10714
52,66.00000,81.00000,0.03571
52,66.00000,86.00000,0.03571
52,91.00000,89.00000,0.06604
52,91.00000,88.00000,0.08491
52,91.00000,98.00000,0.46226
52,91.00000,91.00000,0.02830
52,91.00000,97.00000,0.03774
52,91.00000,90.00000,0.02830
52,91.00000,86.00000,0.09434
52,91.00000,92.00000,0.02830
52,91.00000,87.00000,0.16038
52,91.00000,96.00000,0.00943
52,90.00000,98.00000,0.48980
52,90.00000,97.00000,0.03061
52,90.00000,90.00000,0.04082
52,90.00000,85.00000,0.16327
52,90.00000,88.00000,0.05102
52,90.00000,96.00000,0.03061
52,90.00000,86.00000,0.11224
52,90.00000,84.00000,0.03061
52,90.00000,87.00000,0.02041
52,90.00000,91.00000,0.01020
52,90.00000,93.00000,0.01020
52,90.00000,94.00000,0.01020
52,27.00000,69.00000,0.16667
52,27.00000,22.00000,0.08333
52,27.00000,29.00000,0.08333
52,27.00000,68.00000,0.08333
52,27.00000,55.00000,0.08333
52,27.00000,19.00000,0.08333
52,27.00000,25.00000,0.08333
52,27.00000,27.00000,0.08333
52,27.00000,23.00000,0.08333
52,27.00000,54.00000,0.08333
52,27.00000,8.00000,0.08333
52,40.00000,34.00000,0.10000
52,40.00000,41.00000,0.05000
52,40.00000,80.00000,0.20000
52,40.00000,63.00000,0.05000
52,40.00000,33.00000,0.05000
52,40.00000,32.00000,0.15000
52,40.00000,35.00000,0.05000
52,40.00000,30.00000,0.10000
52,40.00000,74.00000,0.10000
52,40.00000,67.00000,0.05000
52,40.00000,39.00000,0.05000
52,40.00000,31.00000,0.05000
52,19.00000,58.00000,0.09091
52,19.00000,14.00000,0.22727
52,19.00000,37.00000,0.04545
52,19.00000,15.00000,0.09091
52,19.00000,13.00000,0.13636
52,19.00000,44.00000,0.09091
52,19.00000,20.00000,0.04545
52,19.00000,18.00000,0.04545
52,19.00000,59.00000,0.09091
52,19.00000,51.00000,0.04545
52,19.00000,16.00000,0.04545
52,19.00000,49.00000,0.04545
52,28.00000,29.00000,0.06250
52,28.00000,25.00000,0.12500
52,28.00000,65.00000,0.06250
52,28.00000,22.00000,0.12500
52,28.00000,70.00000,0.12500
52,28.00000,40.00000,0.12500
52,28.00000,57.00000,0.06250
52,28.00000,14.00000,0.06250
52,28.00000,27.00000,0.12500
52,28.00000,67.00000,0.06250
52,28.00000,56.00000,0.06250
52,71.00000,68.00000,0.02632
52,71.00000,62.00000,0.07895
52,71.00000,92.00000,0.02632
52,71.00000,94.00000,0.15789
52,71.00000,65.00000,0.07895
52,71.00000,91.00000,0.07895
52,71.00000,93.00000,0.07895
52,71.00000,67.00000,0.02632
52,71.00000,60.00000,0.07895
52,71.00000,70.00000,0.02632
52,71.00000,61.00000,0.07895
52,71.00000,66.00000,0.02632
52,71.00000,71.00000,0.05263
52,71.00000,63.00000,0.07895
52,71.00000,72.00000,0.05263
52,71.00000,83.00000,0.02632
52,71.00000,69.00000,0.02632
52,51.00000,86.00000,0.40000
52,51.00000,44.00000,0.05000
52,51.00000,42.00000,0.05000
52,51.00000,40.00000,0.20000
52,51.00000,82.00000,0.10000
52,51.00000,52.00000,0.05000
52,51.00000,47.00000,0.05000
52,51.00000,48.00000,0.05000
52,51.00000,55.00000,0.05000
52,56.00000,84.00000,0.04348
52,56.00000,50.00000,0.04348
52,56.00000,88.00000,0.17391
52,56.00000,89.00000,0.08696
52,56.00000,48.00000,0.04348
52,56.00000,47.00000,0.08696
52,56.00000,87.00000,0.13043
52,56.00000,51.00000,0.04348
52,56.00000,49.00000,0.04348
52,56.00000,44.00000,0.04348
52,56.00000,52.00000,0.04348
52,56.00000,56.00000,0.08696
52,56.00000,54.00000,0.04348
52,56.00000,57.00000,0.04348
52,56.00000,85.00000,0.04348
52,13.00000,11.00000,0.17391
52,13.00000,10.00000,0.13043
52,13.00000,7.00000,0.04348
52,13.00000,9.00000,0.26087
52,13.00000,45.00000,0.04348
52,13.00000,13.00000,0.04348
52,13.00000,40.00000,0.04348
52,13.00000,44.00000,0.04348
52,13.00000,12.00000,0.17391
52,13.00000,43.00000,0.04348
52,67.00000,92.00000,0.35897
52,67.00000,58.00000,0.12821
52,67.00000,90.00000,0.07692
52,67.00000,66.00000,0.02564
52,67.00000,91.00000,0.02564
52,67.00000,56.00000,0.15385
52,67.00000,87.00000,0.02564
52,67.00000,60.00000,0.02564
52,67.00000,64.00000,0.05128
52,67.00000,93.00000,0.02564
52,67.00000,89.00000,0.02564
52,67.00000,50.00000,0.02564
52,67.00000,68.00000,0.02564
52,67.00000,83.00000,0.02564
52,74.00000,93.00000,0.10256
52,74.00000,94.00000,0.10256
52,74.00000,95.00000,0.07692
52,74.00000,66.00000,0.10256
52,74.00000,73.00000,0.02564
52,74.00000,75.00000,0.05128
52,74.00000,64.00000,0.05128
52,74.00000,88.00000,0.05128
52,74.00000,72.00000,0.02564
52,74.00000,68.00000,0.12821
52,74.00000,91.00000,0.02564
52,74.00000,85.00000,0.02564
52,74.00000,70.00000,0.10256
52,74.00000,86.00000,0.02564
52,74.00000,74.00000,0.02564
52,74.00000,90.00000,0.02564
52,74.00000,87.00000,0.02564
52,74.00000,45.00000,0.02564
52,86.00000,97.00000,0.34921
52,86.00000,80.00000,0.15873
52,86.00000,79.00000,0.07937
52,86.00000,81.00000,0.06349
52,86.00000,85.00000,0.04762
52,86.00000,96.00000,0.03175
52,86.00000,86.00000,0.03175
52,86.00000,94.00000,0.04762
52,86.00000,91.00000,0.01587
52,86.00000,82.00000,0.06349
52,86.00000,93.00000,0.04762
52,86.00000,83.00000,0.01587
52,86.00000,89.00000,0.01587
52,86.00000,84.00000,0.01587
52,86.00000,95.00000,0.01587
52,16.00000,11.00000,0.17647
52,16.00000,12.00000,0.05882
52,16.00000,26.00000,0.05882
52,16.00000,13.00000,0.05882
52,16.00000,7.00000,0.05882
52,16.00000,53.00000,0.05882
52,16.00000,54.00000,0.11765
52,16.00000,51.00000,0.05882
52,16.00000,14.00000,0.05882
52,16.00000,49.00000,0.05882
52,16.00000,50.00000,0.05882
52,16.00000,6.00000,0.05882
52,16.00000,16.00000,0.05882
52,16.00000,46.00000,0.05882
52,33.00000,30.00000,0.08696
52,33.00000,32.00000,0.04348
52,33.00000,26.00000,0.17391
52,33.00000,61.00000,0.08696
52,33.00000,46.00000,0.04348
52,33.00000,24.00000,0.13043
52,33.00000,31.00000,0.04348
52,33.00000,74.00000,0.04348
52,33.00000,75.00000,0.04348
52,33.00000,72.00000,0.04348
52,33.00000,69.00000,0.04348
52,33.00000,73.00000,0.04348
52,33.00000,33.00000,0.04348
52,33.00000,28.00000,0.04348
52,33.00000,65.00000,0.04348
52,33.00000,56.00000,0.04348
52,48.00000,43.00000,0.04762
52,48.00000,37.00000,0.09524
52,48.00000,39.00000,0.19048
52,48.00000,83.00000,0.09524
52,48.00000,76.00000,0.04762
52,48.00000,45.00000,0.04762
52,48.00000,85.00000,0.09524
52,48.00000,78.00000,0.04762
52,48.00000,52.00000,0.04762
52,48.00000,81.00000,0.09524
52,48.00000,49.00000,0.04762
52,48.00000,41.00000,0.09524
52,48.00000,40.00000,0.04762
52,38.00000,79.00000,0.18750
52,38.00000,31.00000,0.06250
52,38.00000,77.00000,0.06250
52,38.00000,36.00000,0.06250
52,38.00000,29.00000,0.12500
52,38.00000,38.00000,0.06250
52,38.00000,75.00000,0.06250
52,38.00000,33.00000,0.06250
52,38.00000,28.00000,0.06250
52,38.00000,51.00000,0.06250
52,38.00000,73.00000,0.06250
52,38.00000,76.00000,0.06250
52,38.00000,78.00000,0.06250
52,77.00000,89.00000,0.02857
52,77.00000,71.00000,0.08571
52,77.00000,95.00000,0.28571
52,77.00000,73.00000,0.11429
52,77.00000,72.00000,0.11429
52,77.00000,69.00000,0.05714
52,77.00000,74.00000,0.05714
52,77.00000,70.00000,0.02857
52,77.00000,92.00000,0.08571
52,77.00000,94.00000,0.11429
52,77.00000,75.00000,0.02857
52,76.00000,94.00000,0.07692
52,76.00000,67.00000,0.07692
52,76.00000,68.00000,0.07692
52,76.00000,93.00000,0.07692
52,76.00000,73.00000,0.03846
52,76.00000,91.00000,0.03846
52,76.00000,95.00000,0.07692
52,76.00000,92.00000,0.11538
52,76.00000,72.00000,0.03846
52,76.00000,71.00000,0.03846
52,76.00000,83.00000,0.03846
52,76.00000,70.00000,0.19231
